Movie_Name, Cast_Name, Total_Centrality, Average_Centrality
3 Idiots,raju,271,1.868965517
3 Idiots,son,152.6666667,10.9047619
3 Idiots,teacher,216,7.714285714
3 Idiots,rancho,471.6666667,1.593468468
3 Idiots,photographer,1119.333333,13.01550388
3 Idiots,he,0,0
Accident on Hill Road,prakash,322.8333333,7.507751938
PK,godman,0,0
PK,sarfaraz,229,2.267326733
Bang Bang!,nanda,222,6
Bang Bang!,father,283.5,5.451923077
Bang Bang!,rajveer,4845.516667,4.939364594
Bang Bang!,the,0,0
Bang Bang!,zorawar,842.1666667,6.147201946
Bang Bang!,zafar,454.3333333,5.104868914
Bang Bang!,viren,0,0
Bang Bang!,brother,14.66666667,0.916666667
Bang Bang!,colonel,0,0
Bang Bang!,gul,578.1666667,7.412393162
Singham Returns,baba,0,0
Singham Returns,rao,242.3333333,5.910569106
Singham Returns,prakash,0,0
Singham Returns,singham,255.6666667,2.166666667
Singham Returns,father,0,0
Singham Returns,guruji,58,1.870967742
Singham Returns,bajirao,0,0
Holiday: A Soldier Is Never Off Duty,leader,792.5,7.769607843
Holiday: A Soldier Is Never Off Duty,virat,1171.866667,2.744418423
Holiday: A Soldier Is Never Off Duty,alvin,0,0
Holiday: A Soldier Is Never Off Duty,bakshi,0,0
Holiday: A Soldier Is Never Off Duty,joel,372,6.642857143
Holiday: A Soldier Is Never Off Duty,ashok,0,0
Jai Ho,kidnapping,0,0
Jai Ho,suman,93,1.897959184
Jai Ho,jai,1494.5,4.65576324
Jai Ho,man,282,9.096774194
Ek Villain,guru,663.3,2.263822526
Ek Villain,son,133,7
Ek Villain,man,730.5,10.90298507
Ek Villain,rakesh,1467.833333,5.942645074
2 States,malhotra,36,1.285714286
2 States,vikram,6,1.5
2 States,father,229.6666667,7.655555556
2 States,brother,286.1666667,9.867816092
2 States,krish,1159.366667,3.04295713
Manzil,prakash,0,0
Manzil,son,1.166666667,0.061403509
Manzil,amitabh,96,2.285714286
Manzil,mariwalla,44,3.142857143
Humpty Sharma Ki Dulhania,father,904.4666667,6.650490196
Humpty Sharma Ki Dulhania,boy,43,4.777777778
Humpty Sharma Ki Dulhania,humpty,518.25,1.812062937
Humpty Sharma Ki Dulhania,sharma,55,5.5
Mr Joe B. Carvalho,carlos,119.5,4.596153846
Mr Joe B. Carvalho,joe,22,0.523809524
Mr Joe B. Carvalho,khurana,25,2.5
Mr Joe B. Carvalho,mr,0,0
Mr Joe B. Carvalho,clueless,0,0
Meera,akbar,14,0.636363636
Meera,rana,0,0
Meera,biramdev,0,0
Dedh Ishqiya,babban,572.1666667,3.840044743
Dedh Ishqiya,italwi,98,4.9
Dedh Ishqiya,jaan,84,0.604316547
Dedh Ishqiya,man,1152.066667,9.931609195
Dedh Ishqiya,mohammad,688.6666667,7.099656357
Dedh Ishqiya,nawab,1187.333333,7.239837398
Meri Biwi Ki Shaadi,bhagwant,0,0
Meri Biwi Ki Shaadi,fernandes,10,1.666666667
Yaariyan,lakshya,682.25,3.218160377
Mr. Natwarlal,vikram,20,2.857142857
Mr. Natwarlal,natwar,45,1.097560976
Mr. Natwarlal,boy,185,7.708333333
Mr. Natwarlal,brother,216,13.5
Karle Pyaar Karle,kabir,148,2.551724138
Om-Dar-Ba-Dar,father,208,7.428571429
Om-Dar-Ba-Dar,boy,313.5,18.44117647
Om-Dar-Ba-Dar,om,247,4.843137255
Naiyya,sonu,2862.740476,14.75639421
Nauker,amar,623,3.56
Nauker,dayal,145.5,1.732142857
Noorie,father,313.5,8.038461538
Noorie,yusuf,185,2.202380952
Noorie,bashir,133,1.4
Prem Bandhan,khanna,1077.066667,33.65833333
Prem Bandhan,kishan,80,1.012658228
Hasee Toh Phasee,father,494.6666667,5.207017544
Heartless,dr.,0,0
Heartless,father,105,3.387096774
Heartless,singh,74,3.523809524
Heartless,aditya,861,4.976878613
Ya Rab,ikram,20,0.909090909
Ya Rab,khan,198,3.735849057
Ya Rab,brother,18,0.9
Ya Rab,ran,166,2.371428571
Gunday,sarkar,2237.15,10.16886364
Gunday,himanshu,104.5,1.004807692
Gunday,dibakar,299,4.040540541
Gunday,kaali,0,0
Gunday,bala,1207.166667,1.898060797
Gunday,man,135.5,2.882978723
Gunday,bikram,3719.466667,4.894035088
Gunday,lateef,940.8666667,11.33574297
Darr @ the Mall,vishnu,172.6666667,1.338501292
Darr @ the Mall,mr.,0,0
Saanch Ko Aanch Nahin,ajay,40,1.212121212
Saanch Ko Aanch Nahin,satyaprakash,288.1666667,3.098566308
Saanch Ko Aanch Nahin,manoharlal,626,7.195402299
Salaam Memsaab,sunder,142,1.797468354
Sarkari Mehmaan,anand,278.1666667,2.357344633
Sarkari Mehmaan,khanna,40,1.904761905
Sarkari Mehmaan,police,175.5,4.875
Highway,father,160.6666667,2.770114943
Highway,mahabir,1747,12.56834532
Highway,man,84,7.636363636
Highway,boy,5,1.25
Shodh,surendra,3116.833333,41.55777778
Shodh,father,234.3333333,21.3030303
Shaadi Ke Side Effects,manav,53,1.65625
Shaadi Ke Side Effects,siddharth,35,2.058823529
Shaadi Ke Side Effects,shekhar,566,14.89473684
Shaadi Ke Side Effects,ranveer,87,1.208333333
Shaadi Ke Side Effects,man,315.1666667,10.86781609
Shaadi Ke Side Effects,sid,2913.166667,6.502604167
Solva Sawan,palekar,448.1666667,6.312206573
Solva Sawan,amol,233.5,3.957627119
Solva Sawan,man,81,5.4
Suhaag,jaggi,0,0
Suhaag,son,49.16666667,2.234848485
Suhaag,vikram,16,0.271186441
Suhaag,amit,84,1.75
Total Siyapaa,aman,164.6666667,8.233333333
Bewakoofiyaan,mohit,611,2.279850746
Bewakoofiyaan,father,81.16666667,4.509259259
Bewakoofiyaan,chadha,32,1.454545455
Bewakoofiyaan,v.k.,0,0
Surakshaa,father,9,1.5
Surakshaa,cbi,4,0.19047619
W,man,0,0
Ankhon Dekhi,babuji,1124,19.71929825
Ankhon Dekhi,bauji,51.66666667,1.174242424
Ankhon Dekhi,man,307.5,7.321428571
Ankhon Dekhi,boy,305.5,8.728571429
Ankhon Dekhi,rajesh,0,0
Lakshmi,reddy,863.6666667,12.16431925
Lakshmi,chinna,306.5,3.331521739
Aakrosh,son,24.6047619,3.514965986
Aakrosh,father,216,10.28571429
Aakrosh,man,728.6666667,13.49382716
Aakrosh,andrei,0,0
Ragini MMS 2,the,0,0
Ragini MMS 2,satya,47,0.770491803
Aanchal,shambu,20,0.769230769
Aanchal,kishan,0,0
Aanchal,brother,10,2.5
Aap Ke Deewane,mohd,0,0
O Teri,prantabh,0,0
O Teri,man,0,0
Aap To Aise Na The,vikram,83,2.677419355
Aap To Aise Na The,man,233.3333333,6.862745098
Aap To Aise Na The,vijay,1321.166667,8.749448124
Youngistaan,abhimanyu,488.3666667,4.360416667
Youngistaan,man,482.1666667,17.2202381
Youngistaan,kaul,466.3333333,11.37398374
Aasha,deepak,216,1.213483146
Abdullah,sheikh,102,1.7
Abdullah,abdullah,78,0.722222222
Abdullah,khaleel,169,1.579439252
Abdullah,magician,86,5.058823529
Abdullah,boy,351,9.486486486
Abdullah,ameer,374,4.25
Jal,man,311,14.80952381
Main Tera Hero,peter,14.5,0.29
Main Tera Hero,angad,934.5444444,3.97678487
Main Tera Hero,father,109.5666667,1.992121212
Main Tera Hero,vikrant,841,5.721088435
Main Tera Hero,balli,45,4.090909091
Main Tera Hero,shreenath,0,0
Main Tera Hero,seenu,1245.333333,3.347670251
Bhoothnath Returns,akhrot,334.25,3.376262626
Bhoothnath Returns,bhau,452.5,3.770833333
Bhoothnath Returns,kailash,0,0
Bhoothnath Returns,bhoothnath,3869.883333,17.83356375
Dekh Tamasha Dekh,man,240.5,6.328947368
Albert Pinto Ko Gussa Kyoon Aata Hai,pinto,730,6.517857143
Albert Pinto Ko Gussa Kyoon Aata Hai,man,56,3.5
Revolver Rani,rohan,0,0
Samrat & Co.,samrat,99,2.605263158
Samrat & Co.,father,234,6.882352941
Samrat & Co.,man,24,3.428571429
Purani Jeans,father,87.5,3.5
Purani Jeans,sam,1856.25,14.85
Purani Jeans,sid,306.5,2.554166667
Angaar,,0,0
Angaar,father,30,10
Hawaa Hawaai,father,69,3
Hawaa Hawaai,aniket,0,0
Hawaa Hawaai,arjun,158.5,0.890449438
Koyelaanchal,nisheeth,157,3.568181818
Koyelaanchal,kumar,442,15.78571429
Beqasoor,brother,37,1.15625
Bombay 405 Miles,,0,0
Bombay 405 Miles,male,112,4.307692308
Chakra,benwa,284,3.944444444
Chakra,man,103,7.923076923
Chakra,anna,1166,11.66
The Xpose,subba,0,0
The Xpose,ravi,205,2.157894737
Chambal Ki Kasam,inspector,0,0
Heropanti,rajjo,308,9.058823529
Heropanti,chaudhary,1125.866667,3.464205128
Heropanti,bablu,4165.566667,8.862907801
Heropanti,rakesh,41,0.532467532
Kochadaiiyaan,father,54.33333333,1.552380952
Kochadaiiyaan,sengodagan,35,0.777777778
Kochadaiiyaan,veera,0,0
Kochadaiiyaan,mahendran,2197.666667,14.55408389
Kochadaiiyaan,boy,126.6666667,2.261904762
Kochadaiiyaan,sena,403.8333333,9.615079365
Kochadaiiyaan,kalingapuri,450.3333333,3.127314815
Kochadaiiyaan,son,225.5,3.469230769
Kochadaiiyaan,raja,63,0.496062992
Kochadaiiyaan,rishikodagan,1263.166667,5.715686275
Kochadaiiyaan,kochadaiiyaan,271,2.084615385
Kochadaiiyaan,rana,2492.166667,4.877038487
Kochadaiiyaan,man,38,3.166666667
Kochadaiiyaan,prince,550.6666667,9.027322404
City Lights,deepak,2244.833333,12.26684882
Do Aur Do Paanch,seth,0,0
Do Aur Do Paanch,sunil,44,0.5
Do Aur Do Paanch,lakshman,0,0
Do Aur Do Paanch,man,441,23.21052632
Do Aur Do Paanch,boy,102.5,3.796296296
Do Aur Do Paanch,vijay,212.8333333,2.728632479
Do Aur Do Paanch,ram,21.66666667,0.866666667
Dostana,daaga,34,0.918918919
Dostana,ravi,20,0.188679245
Dostana,vijay,642,5.534482759
Holiday,leader,796.1666667,7.805555556
Holiday,virat,1173.5,2.74824356
Holiday,alvin,0,0
Holiday,bakshi,0,0
Holiday,joel,369.5,6.598214286
Holiday,ashok,0,0
Fugly,chautala,44,0.423076923
Fugly,dev,336,4.8
Fugly,father,52,1.677419355
Fugly,aditya,0,0
Ek Baar Kaho,ravi,48,0.5
Ek Baar Kaho,varma,14,1.076923077
Machhli Jal Ki Rani Hai,ugr,0,0
Machhli Jal Ki Rani Hai,pratap,671,6.846938776
Machhli Jal Ki Rani Hai,father,133,4.75
Machhli Jal Ki Rani Hai,manohar,140,2.1875
Gehrayee,tantrik,833,11.4109589
Humshakals,johnny,783.3666667,17.80378788
Humshakals,raj,15,0.833333333
Humshakals,singh,128.1666667,1.232371795
Humshakals,mamaji,199.1666667,3.161375661
Humshakals,kumar,36,0.225
Bobby Jasoos,son,39.5,4.388888889
Bobby Jasoos,khan,878.5166667,4.011491629
Bobby Jasoos,tasawwur,553,5.642857143
Bobby Jasoos,lala,830.6666667,13.18518519
Lekar Hum Deewana Dil,dino,2310.135714,15.6090251
Lekar Hum Deewana Dil,dinesh,0,0
Hate Story 2,mandar,886.4,5.339759036
Hate Story 2,akshay,150,2.307692308
Hate Story 2,man,381.3333333,11.21568627
Riyasat,saheb,113,2.69047619
Judaai,umakant,138,2.123076923
Judaai,verma,55,4.230769231
Judaai,shashikant,58,1.487179487
Pizza,kunal,753,1.420754717
Pizza,mr.,0,0
Kick,dr.,0,0
Kick,himanshu,1399.5,6.601415094
Kick,shiv,98,2.648648649
Kick,father,92,3.066666667
Kick,devi,495,1.486486486
Kick,man,84.5,5.28125
Jyoti Bane Jwala,suraj,20,0.909090909
Jyoti Bane Jwala,son,111,10.09090909
Jyoti Bane Jwala,man,224.3333333,3.867816092
Jyoti Bane Jwala,bakshi,6,1.5
Entertainment,johri,412,4
Entertainment,father,3710.8,19.73829787
Entertainment,karan,864,5.647058824
Entertainment,akhil,5128.666667,7.723895582
Entertainment,arjun,0,0
Kali Ghata,kishore,128.8333333,2.684027778
Kali Ghata,raibahadur,0,0
Life is Beautiful!,raj,822.5,9.346590909
Mardaani,karan,733.2,3.779381443
Karz,monty,310,1.751412429
Karz,father,274,5.829787234
Karz,ravi,499.6666667,2.425566343
Karz,verma,218,3.46031746
Karz,man,190.5,8.659090909
Karz,judah,226.5,2.941558442
Karz,sir,0,0
Karz,shantaprasad,0,0
Khubsoorat,nirmala,49,0.671232877
Khubsoorat,son,7.833333333,0.55952381
Khubsoorat,prasad,234,4.978723404
Khubsoorat,inder,46,3.285714286
Abhinay Chakra,varma,465,6.739130435
Abhinay Chakra,acp,0,0
Raja Natwarlal,yogi,76.33333333,1.65942029
Raja Natwarlal,raja,850,5.483870968
Raja Natwarlal,yadav,45,5
Raja Natwarlal,varda,122,5.304347826
Raja Natwarlal,raghav,52,1.625
Lootmaar,son,18,3
Lootmaar,bhagat,132,1.85915493
Lootmaar,indian,0,0
Mary Kom,son,17,2.833333333
Mary Kom,father,74.69603175,1.436462149
Mary Kom,singh,426.2666667,7.89382716
Mary Kom,boy,15,1.666666667
Creature,anand,46,4.6
Creature,dr.,0,0
Creature,professor,149.0333333,1.505387205
Creature,chaubey,9,1.285714286
Creature,kunal,56,0.658823529
Creature,rana,101.4,2.982352941
Creature,karan,58,1.318181818
Creature,moga,13,0.232142857
Mahashakti,sanjay,349,3.752688172
Finding Fanny,don,0,0
Finding Fanny,pedro,882.6666667,7.29476584
Finding Fanny,father,10,2
Finding Fanny,gabo,366.5,7.048076923
Finding Fanny,man,240,10.43478261
Finding Fanny,savio,745.3333333,2.492753623
Finding Fanny,ferdie,1933.833333,5.240740741
Man Pasand,pratap,432.5,3.432539683
Man Pasand,kashinath,593.3333333,4.67191601
Daawat-E-Ishq,taru,538.6666667,5.611111111
Daawat-E-Ishq,father,724.6666667,7.31986532
Daawat-E-Ishq,amjad,33,1.434782609
Daawat-E-Ishq,tariq,803,30.88461538
Neeyat,actor,90.5,11.3125
Neeyat,sikander,2919.5,25.16810345
Khoobsurat,the,0,0
Khoobsurat,vikram,18,0.15
Khoobsurat,this,0,0
Khoobsurat,mili,886.1666667,2.561175337
Khoobsurat,sevak,2,1
Khoobsurat,rathore,329,8.024390244
Nishana,prakash,437.8333333,6.841145833
Nishana,raja,0,0
Nishana,surya,0,0
Nishana,father,148,5.285714286
Nishana,diwanji,863,26.96875
Nishana,singh,706.5,12.61607143
3 A.M.,cyrus,0,0
3 A.M.,sunny,75,0.609756098
Chaarfutiya Chhokare,boy,0,0
Meinu Ek Ladki Chaahiye,govind,380,3.958333333
Meinu Ek Ladki Chaahiye,meinu,0,0
Meinu Ek Ladki Chaahiye,shishupal,148,6.434782609
Phir Wohi Raat,dr.,0,0
Phir Wohi Raat,mansion,131.8333333,4.252688172
Phir Wohi Raat,ashok,108,6.75
Phir Wohi Raat,vijay,2,0.074074074
Haider,haider,2945.25,5.878742515
Haider,son,327.5,9.632352941
Haider,father,1474.466667,7.842907801
Haider,roohdaar,181,2.742424242
Haider,khurram,1250.333333,4.665422886
Haider,brother,73,1.972972973
Haider,arshi,138,1.642857143
Qurbani,vikram,385.5,4.644578313
Jigariyaa,father,15.16666667,0.842592593
Jigariyaa,boy,12,2.4
Ekkees Toppon Ki Salaami,joshi,209.3333333,3.431693989
Ekkees Toppon Ki Salaami,man,266.6666667,9.87654321
Ram Balram,father,26.5,2.409090909
Ram Balram,brother,77.83333333,2.162037037
Ram Balram,ram,96,0.857142857
Red Rose,anand,735.3333333,3.129078014
Red Rose,father,1169.583333,16.24421296
Mumbai 125 KM 3D,man,237.5,5.277777778
Mumbai 125 KM 3D,aashika,76,0.535211268
Mumbai 125 KM 3D,prem,675,4.090909091
Saboot,anand,466,8.034482759
Saboot,seth,0,0
Saboot,dhanraj,575,8.214285714
Saboot,ashok,90,1.451612903
Sonali Cable,raghu,195,6.964285714
Happy New Year,rohan,0,0
Happy New Year,manohar,104,0.675324675
Happy New Year,charan,7,0.074468085
Happy New Year,tammy,58,0.617021277
Happy New Year,charlie,606.6666667,1.282593376
Super Nani,sameer,59.66666667,0.978142077
Super Nani,mann,679.1666667,1.918549906
Super Nani,suketu,180.6666667,3.763888889
Chaar Sahibzaade,guru,0,0
Chaar Sahibzaade,wazir,0,0
Chaar Sahibzaade,sahibzada,0,0
Chaar Sahibzaade,singh,1418,15.58241758
Shaan,shakaal,945.8333333,4.547275641
Shaan,dcp,0,0
Shaan,jagmohan,322,7.666666667
Shaan,shiv,263.8333333,1.807077626
Shaan,ravi,215,1.990740741
Shaan,man,257.5,5.255102041
Shaan,abdul,0,0
Shaan,vijay,298,2.614035088
Shaan,rakesh,36,0.455696203
Sitara,kundan,25,0.675675676
Sparsh,anirudh,185,0.898058252
The Shaukeens,lali,198.5833333,4.618217054
The Shaukeens,bhatia,29,3.222222222
The Shaukeens,kamaldheer,0,0
The Shaukeens,akshay,163.5,0.736486486
The Shaukeens,man,0,0
The Shaukeens,rajiv,0,0
The Shaukeens,kumar,48,8
The Shaukeens,basu,1447.5,13.65566038
Takkar,kishan,140,1.538461538
Takkar,man,527,14.63888889
Takkar,zamindar,29,0.725
Kill Dil,tutu,70,0.56
Kill Dil,bhaiyaji,414.8333333,6.285353535
Kill Dil,dev,800.5,3.335416667
Happy Ending,yogi,26,3.714285714
Happy Ending,montu,198,7.615384615
Happy Ending,writer,34,0.586206897
Happy Ending,armaan,832.5,12.06521739
Titoo MBA,boy,55,4.583333333
The Burning Train,vinod,4426.633333,13.21383085
The Burning Train,ranjeet,0,0
The Burning Train,randhir,489.3333333,2.204204204
The Burning Train,rakesh,757.5,5.738636364
The Burning Train,raju,105,4.772727273
The Burning Train,son,991.3333333,15.73544974
The Burning Train,ravi,0,0
The Burning Train,man,0,0
The Burning Train,ashok,970.5,3.202970297
Wah Taj,tukaram,346.6666667,1.777777778
The Naxalites,naxalites,48.5,4.409090909
Thodisi Bewafaii,mahendra,69,1
Thodisi Bewafaii,narendra,46.5,6.642857143
Thodisi Bewafaii,son,183.8333333,2.484234234
Thodisi Bewafaii,father,370,4.567901235
Thodisi Bewafaii,arun,722.5,2.279179811
Thodisi Bewafaii,arvind,0,0
Thodisi Bewafaii,man,15,2.5
Ungli,nikhil,8056.485714,38.54777854
Ungli,abhay,1272.919048,13.541692
Ungli,man,1547.666667,17.99612403
Ungli,ricky,87,2.289473684
Zid,ronnie,2704,5.180076628
Zid,inspector,0,0
Action Jackson,shirke,0,0
Action Jackson,jai,307,2.896226415
Action Jackson,devgan,112,9.333333333
Action Jackson,musa,77,2.655172414
Action Jackson,aj,559.6666667,3.519916143
Action Jackson,xavier,457,3.905982906
Action Jackson,man,90,6
36 Chowringhee Lane,samaresh,121,1.890625
36 Chowringhee Lane,eddie,32,2.909090909
Bhopal: A Prayer for Rain,son,158,5.642857143
Bhopal: A Prayer for Rain,anderson,348.1666667,7.56884058
Bhopal: A Prayer for Rain,dilip,5298.5,18.52622378
Bhopal: A Prayer for Rain,motwani,997.0666667,4.816747182
Bhopal: A Prayer for Rain,roy,52,0.388059701
Bhopal: A Prayer for Rain,boy,216,7.2
Bhopal: A Prayer for Rain,warren,0,0
Mumbai Delhi Mumbai,boy,148.8333333,12.40277778
Sulemani Keeda,tarkovsky,143,8.9375
Sulemani Keeda,dulal,129,3.685714286
Sulemani Keeda,kapoor,707.5,24.39655172
Badlapur Boys,father,78,2.6
Badlapur Boys,vijay,209,3.073529412
Lingaa,the,29,0.043806647
Lingaa,raja,842.8928571,3.344812925
Ugly,bose,1024,5.333333333
Ugly,shoumik,385,5.579710145
Ugly,rahul,800.85,2.249578652
Ugly,chaitanya,535,2.511737089
Ugly,father,112.8333333,3.761111111
Ugly,jadhav,166.6666667,3.144654088
Chashme Buddoor,siddharth,298.6666667,2.37037037
Chashme Buddoor,miyan,73,2.147058824
Chashme Buddoor,boy,398.6666667,12.45833333
Dahshat,man,76,4.470588235
Dhanwan,man,59,4.538461538
Dhanwan,anil,298.3333333,6.62962963
Dhanwan,vijay,1150.333333,5.780569514
Dhuaan,sunil,368,4.543209877
Dhuaan,ashok,26,0.419354839
Do Dil Diwane,kamal,0,0
Do Dil Diwane,ravi,197.15,2.987121212
Ek Aur Ek Gyarah,singh,661.7,5.908035714
Ek Aur Ek Gyarah,brother,0,0
Ek Aur Ek Gyarah,ram,333.3333333,6.802721088
Ek Duuje Ke Liye,son,278.3333333,15.46296296
Ek Duuje Ke Liye,chakram,0,0
Ek Duuje Ke Liye,vasu,507.8333333,2.987254902
Ek Hi Bhool,ram,42,0.344262295
Fiffty Fiffty,thakur,0,0
Fiffty Fiffty,son,88,6.285714286
Fiffty Fiffty,kishan,127.5,1.080508475
Fiffty Fiffty,bihari,54,1.421052632
Fiffty Fiffty,singh,185,5.967741935
Fiffty Fiffty,kumar,28,0.736842105
Ghungroo Ki Awaaz,jasbir,0,0
Ghungroo Ki Awaaz,singh,92.4,3.08
Hum Se Badkar Kaun,chandan,0,0
Hum Se Badkar Kaun,mohan,389.1666667,4.926160338
Hum Se Badkar Kaun,pappu,0,0
Hum Se Badkar Kaun,brother,0,0
Hum Se Badkar Kaun,raju,0,0
Jeene Ki Arzoo,raka,192,4.363636364
Jeene Ki Arzoo,ravi,65.5,1.597560976
Jyoti,niranjan,114,1.583333333
Jyoti,son,335.6666667,11.57471264
Jyoti,govind,5,0.135135135
Jyoti,man,52,5.777777778
Kaalia,kaalia,175,0.994318182
Kaalia,man,188,7.230769231
Kaalia,brother,95.5,2.581081081
Kahani Ek Chor Ki,son,1271.55,22.30789474
Kahani Ek Chor Ki,ram,940.0833333,6.861922141
Kalyug,son,174,7.565217391
Kalyug,dhanraj,53,2.65
Dhoom 3,sahir,961.1666667,1.728717026
Dhoom 3,jay,567.3333333,2.216145833
Dhoom 3,young,0,0
Dhoom 3,anderson,2373,38.27419355
Dhoom 3,the,0,0
Dhoom 3,samar,536.0595238,3.063197279
Dhoom 3,son,396,12.77419355
Dhoom 3,khan,483.2666667,5.36962963
Dhoom 3,iqbal,0,0
Dhoom 3,brother,909,28.40625
Krrish 3,,0,0
Krrish 3,dr.,0,0
Krrish 3,krrish,309.3333333,2.737463127
Krrish 3,scientist,540,16.36363636
Krrish 3,krishna,113.5,0.606951872
Krrish 3,rohit,101.3333333,0.423988842
Krrish 3,shetty,7,0.318181818
Krrish 3,mehra,88,7.333333333
Krrish 3,kaal,273.6666667,1.678936605
Krrish 3,son,254.1666667,5.083333333
Krrish 3,man,187,8.5
Krrish 3,sen,460,13.14285714
Chennai Express,rahul,1595.7,2.557211538
Chennai Express,father,338.1666667,4.696759259
Chennai Express,sachin,0,0
Chennai Express,man,208,10.4
Chennai Express,tangaballi,135,1.928571429
Khoon Aur Paani,vikram,163,3.790697674
Khoon Aur Paani,father,1,0.5
Khoon Aur Paani,lakshman,0,0
Khoon Aur Paani,singh,751.3333333,9.757575758
Khoon Aur Paani,an,0,0
Khoon Aur Paani,brother,0,0
Khoon Aur Paani,ram,268.6,2.60776699
Yeh Jawaani Hai Deewani,naina,961.8,2.812280702
Yeh Jawaani Hai Deewani,kabir,2708.509524,5.690146058
Yeh Jawaani Hai Deewani,avi,374.3333333,3.781144781
Yeh Jawaani Hai Deewani,father,229.5833333,6.75245098
Yeh Jawaani Hai Deewani,aditi,427.5,2.96875
Khoon Ka Rishta,surendra,0,0
Khoon Ka Rishta,ravi,275.3333333,3.52991453
Khoon Ka Rishta,justice,178.3333333,2.661691542
Khoon Ka Rishta,man,313.7,10.81724138
Goliyon Ki Raasleela Ram-Leela,meghji,12,0.666666667
Goliyon Ki Raasleela Ram-Leela,bhavani,214,2.517647059
Goliyon Ki Raasleela Ram-Leela,ram,2278.433333,7.421606949
Bhaag Milkha Bhaag,nehru,368.1666667,7.833333333
Bhaag Milkha Bhaag,jawaharlal,37.83333333,0.804964539
Bhaag Milkha Bhaag,milkha,419,1.696356275
Grand Masti,amar,0,0
Grand Masti,meet,103,1.560606061
Grand Masti,hardik,152,1.87654321
Grand Masti,man,0,0
Grand Masti,boy,0,0
Grand Masti,prem,65,1.25
Kranti,sanga,0,0
Kranti,laxman,36,0.461538462
Race 2,,0,0
Race 2,a,0,0
Race 2,ranveer,0,0
Race 2,thapar,105,1.071428571
